date,entry_price,f_close_ema50,f_ema50_ema200,f_close_ema200,f_ema200_ema400,f_adx,f_atr_pct,f_rsi,f_mom24_pct,f_vol72,f_btc_riskon,f_hour,f_dow,label,ret_tb
2021-03-13 10:00:00+00:00,14.8553,0.0032342968734817568,0.037255974383709756,0.04061076813865938,0.05190390395035127,33.378746644942844,0.020139600384880357,53.60563180199107,-0.044987310926066816,0.01574133364677086,1.0,10.0,5.0,0,-0.04027920076976066
2021-03-14 18:00:00+00:00,14.8525,0.004566823572939027,0.024861444265002586,0.029541805667668397,0.0485836329318694,22.885314893729145,0.015587320638242705,54.12388199464596,-0.022716714357852254,0.011899970269923201,1.0,18.0,6.0,0,-0.031174641276485393
2021-03-20 09:00:00+00:00,14.5,0.019011123044097022,0.004137521693605706,0.02322730367171766,0.01904547439281723,21.01350701902222,0.009310605640363514,64.33842657207876,0.02900689655172416,0.007532113461996282,1.0,9.0,5.0,1,0.018621211280726913
2021-03-22 02:00:00+00:00,14.7839,0.04061800126834769,0.001068981694923421,0.04173040286311136,0.016005028537810606,26.575147610786814,0.013567760070883866,71.56421787828091,0.053795006730294394,0.007464033637867622,0.0,2.0,0.0,1,0.027135520141767788
2021-03-24 07:00:00+00:00,14.66,0.004197742895410084,0.008530367286435858,0.012763918470517943,0.020028434815110296,31.80602026828036,0.016348747007889377,55.362043566106145,0.015934515688949585,0.012714618608128826,0.0,7.0,2.0,1,0.032697494015778705
2021-03-27 07:00:00+00:00,16.027,0.1228576693562482,0.003130692827536974,0.1263729918080465,0.007421165856928091,29.39793984507737,0.01962857939960185,79.51572975592583,0.1255693517189743,0.017613942465343747,1.0,7.0,5.0,0,-0.03925715879920366
2021-04-02 12:00:00+00:00,19.2584,0.004973273458259708,0.07185817499777714,0.0771888188105121,0.07803356013596785,22.62838313808078,0.013395696906077524,55.22963752555552,0.0059973829601628805,0.009767288771338286,1.0,12.0,4.0,1,0.026791393812155118
2021-04-11 16:00:00+00:00,27.397,0.01987787975071975,0.06958027720992987,0.09084126534405024,0.11465053340246012,20.855343409107977,0.018005004522232203,59.99690542535239,0.00600065700624145,0.010430752778492057,1.0,16.0,6.0,1,0.036010009044464386
2021-04-15 13:00:00+00:00,27.3646,0.030457574067488613,0.011761347096890917,0.0425771432647164,0.08340699849796929,21.258190110416113,0.021749414139430715,63.029340898947495,0.06576745137878857,0.012910112896671056,1.0,13.0,3.0,0,-0.04349882827886142
2021-04-18 19:00:00+00:00,30.2,0.14694694176863843,0.003474174144597386,0.15093163517895603,0.054621673480481414,20.52919721833503,0.04212108949187781,69.19013207177042,0.1623245033112583,0.02422421552533712,0.0,19.0,6.0,1,0.08424217898375552
2021-05-01 16:00:00+00:00,47.865,0.0941450822359744,0.04931510429702746,0.1481029610825213,0.10709445856220956,21.975866174466223,0.021523511997396574,78.08680586506527,0.09969706466102576,0.0129966166767719,1.0,16.0,5.0,1,0.0430470239947931
2021-05-04 06:00:00+00:00,46.824,0.004866251337033889,0.053270312810764775,0.058395790878738474,0.09998725465125657,30.141010148290288,0.021393596280690135,52.77014298918702,-0.039936784554929196,0.014424447959259347,1.0,6.0,1.0,0,-0.042787192561380194
2021-05-05 09:00:00+00:00,45.408,0.00422849028509531,0.019838957728191664,0.02415133685330706,0.08717450155617446,23.93191903061805,0.023241858742682163,55.81883856704396,-0.022529069767441776,0.013151300430128717,0.0,9.0,2.0,0,-0.046483717485364395
2021-05-08 23:00:00+00:00,45.612,0.034877992030257765,0.00027754524314183016,0.03516521749417789,0.05267870040425793,26.22916653352338,0.02075741680101387,58.6637082673386,0.05327545382794001,0.013602873839439809,1.0,23.0,5.0,0,-0.04151483360202768
2021-05-09 17:00:00+00:00,44.75,0.007317310681324907,0.0052319902668986895,0.01258758504648827,0.04929886885765389,27.2612347843211,0.020593078623250105,51.355931559294085,2.2346368715031718e-05,0.01483135080436739,1.0,17.0,6.0,0,-0.0411861572465001
2021-05-10 01:00:00+00:00,45.084,0.014138870278439297,0.005329442415141994,0.01954366498854565,0.04756272992002408,20.650363492596608,0.017929745999960806,54.47712099923046,-0.02770384171768244,0.015043450810997578,1.0,1.0,0.0,0,-0.03585949199992167
2021-05-12 13:00:00+00:00,46.27,0.05293647061924878,0.0010011180792410812,0.05399058435627779,0.03198255719151133,27.698719481134777,0.02517107491115231,61.31288951576912,0.11119515885022699,0.014434951310748146,0.0,13.0,2.0,0,-0.05034214982230456
2021-05-13 06:00:00+00:00,44.921,0.01169073530483744,0.0074060943382856514,0.019183412331674754,0.03115572046845605,21.302285149975095,0.047297821535462484,51.13566391707051,-0.01611718349992217,0.022081475634182873,0.0,6.0,3.0,0,-0.09459564307092494
2021-05-16 07:00:00+00:00,46.468,0.07345723760762635,0.0007449890011594906,0.07425695144285882,0.01460936736375551,33.27200204314816,0.028770496644948653,61.934058746698284,0.12189033313247828,0.020846423566424143,0.0,7.0,6.0,1,0.05754099328989737
2021-05-16 21:00:00+00:00,45.95,0.02651444737890052,0.023634098979058216,0.05077519143168674,0.018816407099434995,29.140414792556786,0.0480120030731752,51.01588998082784,0.07701849836779111,0.024340929954236458,0.0,21.0,6.0,1,0.09602400614635043
2021-06-02 16:00:00+00:00,34.604,0.09509884306870786,0.00040071370765404346,0.09553766418636145,-0.06980356108338337,26.516724397198793,0.02310727888948496,77.75961843874228,0.10802219396601548,0.017297236669461896,1.0,16.0,2.0,1,0.04621455777896988
2021-06-08 18:00:00+00:00,39.95,0.021529039723852783,0.0375823979298624,0.0599205505916649,0.024841908393526957,37.41809909185077,0.04457523188672194,57.436941475656845,-0.04673341677096363,0.022434825926552358,0.0,18.0,1.0,1,0.08915046377344393
2021-06-15 03:00:00+00:00,40.545,0.058330500924196116,0.0009930507605981909,0.05938147683310313,0.012725797971119501,30.57799747338139,0.020954788932888848,67.63180782025357,0.0659514120113454,0.013328987710657185,1.0,3.0,1.0,0,-0.04190957786577776
2021-06-16 15:00:00+00:00,39.539,0.00870837475436792,0.012624043569085641,0.021442353225768596,0.015572895222559113,21.623534263071345,0.020774768740074518,52.76855809046593,-0.011178836085889885,0.014996396247430956,1.0,15.0,2.0,1,0.04154953748014911
2021-06-28 20:00:00+00:00,33.682,0.07545343601505827,0.0011954261905999797,0.07673906121924157,-0.05060229683867645,37.93199857115305,0.02332437119099104,66.10494098313936,0.11617481147200295,0.018803634948351557,1.0,20.0,0.0,1,0.04664874238198213
2021-06-30 07:00:00+00:00,33.515,0.009388940785033384,0.036085340744466565,0.04581308465695755,-0.031751585844849384,28.216742145339833,0.0248286960745441,49.37327927666114,0.001103983291063674,0.015630604903877764,1.0,7.0,2.0,0,-0.04965739214908815
2021-06-30 18:00:00+00:00,33.427,0.013992186843475363,0.027044456993090327,0.04141505493189346,-0.029332138416347853,20.297294743966393,0.024492105156272204,53.91412114651031,-0.04146348759984452,0.016480894166033516,1.0,18.0,2.0,1,0.04898421031254441
2021-07-03 07:00:00+00:00,34.783,0.0449804510065428,0.018565751896239657,0.06438129879635102,-0.014323087436249438,21.5098199229458,0.019768610557783874,64.56804148255772,0.0662105051318174,0.015115540568803217,0.0,7.0,5.0,0,-0.03953722111556779
2021-07-06 04:00:00+00:00,34.058,0.008624762752073911,0.010929051695378611,0.019648074925430192,-0.0016089685569788958,27.604473876097966,0.015017045104427494,56.7476006226166,0.010247225321510267,0.010518412846118168,0.0,4.0,1.0,1,0.030034090208854947
2021-07-07 06:00:00+00:00,34.696,0.01986790835082841,0.013565866335515153,0.033703300075397236,0.0008861461908216128,20.622387640950954,0.014062076241595703,59.89761103457481,0.017148950887710367,0.0102079640974972,1.0,6.0,2.0,1,0.028124152483191445
2021-07-23 13:00:00+00:00,27.765,0.026448509425565758,0.00047041619560439507,0.02693136742835356,-0.05434613889399453,24.1375180838751,0.01791034050319795,53.945631656333525,0.031622546371330815,0.014400052628021593,1.0,13.0,4.0,0,-0.035820681006395905
2021-07-23 22:00:00+00:00,27.807,0.028237725987364515,0.00029906437608673286,0.028545235261355772,-0.052105725465182884,20.328493399592503,0.017240946795516132,57.29552599740026,0.01211925054842305,0.014361770763404164,1.0,22.0,4.0,1,0.034481893591032264
2021-07-26 01:00:00+00:00,30.8,0.09766636980589971,0.018727248245985706,0.11822264040452457,-0.032811845922961935,20.777320067985634,0.02155823847962606,75.0097742516401,0.09704545454545457,0.014462066815025135,1.0,1.0,0.0,0,-0.04311647695925214
2021-07-27 11:00:00+00:00,28.657,0.001811979478823611,0.02264796143737091,0.024500978557556286,-0.020960862837197114,25.289957704943426,0.020658978943872548,51.56661686254515,-0.04822556443451867,0.014993484664843003,1.0,11.0,1.0,0,-0.04131795788774506
2021-07-29 16:00:00+00:00,29.865,0.056414756382655584,0.008796973103139871,0.06570800858031367,-0.015202628623236514,21.053967146449224,0.018194362668139022,72.30121766378595,0.0502929850996149,0.012928124294759891,1.0,16.0,3.0,1,0.036388725336278016
2021-08-03 11:00:00+00:00,34.37,0.014748550863078025,0.05968515570113464,0.07531397611884172,0.039840268875999785,25.893065477786145,0.017799888455737514,58.86207099575789,-0.006168169915624187,0.010953655810065794,0.0,11.0,1.0,1,0.03559977691147509
2021-08-23 21:00:00+00:00,74.208,0.005787283222803641,0.07656589549750792,0.08279628724276322,0.14994519100598658,22.41578548784196,0.01741328824394141,55.28357874622118,0.028177554980595005,0.010332809105621397,1.0,21.0,0.0,1,0.03482657648788301
2021-08-25 23:00:00+00:00,71.973,0.0030659995227426684,0.02474986926404621,0.02789175187414039,0.12125202777460942,27.258813007308735,0.022005006345719048,55.47856706406598,0.020090867408611535,0.014470174596844127,1.0,23.0,2.0,0,-0.044010012691438116
2021-08-26 13:00:00+00:00,73.08,0.03336619571342481,0.011007958449678279,0.04474144785914036,0.11163437371528007,26.53857572091431,0.028449079139963227,61.54777915449432,0.06554460864805682,0.018227793967839544,0.0,13.0,3.0,1,0.05689815827992639
2021-09-13 20:00:00+00:00,168.99,0.0027339100149721407,0.006770333192183564,0.009522752688874592,0.1323873986070927,27.26176670244946,0.03313924827060493,56.41584217662149,-0.016924078347831144,0.018178855950643318,0.0,20.0,0.0,0,-0.06627849654120999
2021-10-01 11:00:00+00:00,153.26,0.09534057812984953,0.0001923457336545642,0.09555126221695143,-0.015824342884199982,31.74351797614011,0.020340299676310885,76.91470612362093,0.1038105180738614,0.011970692040179524,1.0,11.0,4.0,1,0.04068059935262158
2021-10-08 15:00:00+00:00,166.48,0.0475469769662471,0.00794578421520109,0.0558705592005071,0.025007606046794528,20.16715752226806,0.020941616456258166,66.27638597656009,0.06367131186929358,0.012338630829433948,1.0,15.0,4.0,0,-0.04188323291251628
2021-10-15 12:00:00+00:00,158.4,0.03992051972482202,0.0008369630427813579,0.04079089476726172,-0.0008436632169778191,33.96462123995227,0.020055726450852754,62.06226962875778,0.03238636363636361,0.012324599135750628,1.0,12.0,4.0,1,0.04011145290170548
2021-10-17 23:00:00+00:00,160.12,0.0009181350237223995,0.02573271094944074,0.026674472076340994,0.009839196232746872,27.591462803337404,0.015505692646852786,48.49938189146197,0.01611291531351494,0.011714811292795184,1.0,23.0,6.0,0,-0.031011385293705618
2021-10-19 03:00:00+00:00,158.5,0.00022581179115643835,0.012781817249766902,0.01301051532597075,0.009996054023614809,21.8382237506789,0.012346222334650157,52.66627115701272,-0.008958990536277524,0.009042387191825289,1.0,3.0,1.0,0,-0.024692444669300317
2021-10-20 11:00:00+00:00,160.08,0.018971842444617026,0.0039131306856992065,0.022959212429150444,0.00857037082554446,20.455578754614066,0.009671422188133806,67.59200200394515,0.019240379810095028,0.007186366851956259,1.0,11.0,2.0,1,0.019342844376267765
2021-10-24 21:00:00+00:00,199.81,0.02964346137149998,0.07331697640139434,0.10513380673072414,0.05890828819433236,25.833168920409395,0.01761580028008618,61.682795438977244,0.01921825734447727,0.013597730497237557,0.0,21.0,6.0,1,0.03523160056017227
2021-10-28 08:00:00+00:00,197.62,0.016471404201125583,0.015989871352536156,0.03272465118783341,0.05821919386648422,31.94287614922066,0.02646261858073321,59.45370529754683,0.028286610666936562,0.013614245386919903,0.0,8.0,3.0,0,-0.052925237161466354
2021-10-31 16:00:00+00:00,197.06,0.017351186516852746,0.00040986600390713335,0.017768164182240476,0.042320880211965894,27.044351416642343,0.019283040992580405,61.92115060388388,0.02527149091647209,0.008709019461372819,0.0,16.0,6.0,1,0.03856608198516076
2021-11-11 05:00:00+00:00,242.95,0.01088674085698127,0.015280068092277332,0.026333159090855984,0.06003213117023942,29.387363411431977,0.019121374046555378,57.938063952170715,0.02284420662687789,0.008693260621657371,1.0,5.0,3.0,0,-0.03824274809311079
2021-11-15 03:00:00+00:00,243.72,0.03300206803580985,0.0025786230810385113,0.03566579101120748,0.03470144535098352,20.346436953338912,0.011849213642748692,69.43164678775038,0.026752010503856928,0.008321687853546623,1.0,3.0,0.0,0,-0.023698427285497425
2021-11-30 20:00:00+00:00,212.19,0.03292330644992636,0.0005335681386196001,0.033474441415885625,-0.023443855112391332,28.741174791902516,0.020091488718459984,57.539597866493594,0.029171968518780327,0.010987285051025236,1.0,20.0,1.0,1,0.04018297743692001
2021-12-16 20:00:00+00:00,183.42,0.050292698004550385,0.0005707282768043775,0.050892129746222814,-0.05074652835157789,32.023031523095966,0.020059509186943242,57.97868542061501,0.015592628939046916,0.013680832029394768,0.0,20.0,3.0,0,-0.04011901837388654
2021-12-17 15:00:00+00:00,176.59,0.0031709960066574894,0.0054615010000285125,0.008649815404547345,-0.04492147911059863,27.509108056983433,0.020804622511330088,48.358354453488616,-0.059006738773429906,0.013753171065446582,0.0,15.0,4.0,1,0.04160924502266017
2021-12-17 21:00:00+00:00,177.36,0.0060502106827253765,0.00620973434544525,0.01229751522924416,-0.04328829746602014,20.251644402808505,0.021820207558373307,50.03726710288227,-0.029657194406856057,0.0138817833982722,0.0,21.0,4.0,1,0.043640415116746656
2021-12-18 15:00:00+00:00,181.41,0.025093092047229426,0.008169085185655067,0.03346716483938961,-0.038780527195801606,20.619137606494604,0.016599149114973837,58.83772833593199,0.026569648861694467,0.013429258805480291,0.0,15.0,5.0,1,0.03319829822994769
2021-12-21 09:00:00+00:00,180.41,0.019148777112152127,0.0002826308512038356,0.01943681999853064,-0.02522899992753036,22.56151642517694,0.015027762418438001,60.578342458881195,0.047114904938750625,0.009432645734548068,1.0,9.0,1.0,1,0.030055524836875902
2021-12-22 06:00:00+00:00,184.61,0.03304730549442869,0.006772114818050179,0.04004322045971431,-0.02133031533665697,21.660590144863004,0.013555000686368595,63.9652076550056,0.02237148583500365,0.009548470973207658,1.0,6.0,2.0,0,-0.027110001372737225
2021-12-23 20:00:00+00:00,191.2,0.05245891015662263,0.014877933684641409,0.06811732402774284,-0.013862834495439902,22.205434312404257,0.015998514476502357,73.70177024301032,0.05774058577405854,0.009252106777773744,1.0,20.0,3.0,0,-0.031997028953004714
2022-02-01 11:00:00+00:00,106.35,0.08019326702448226,0.0003915392757294356,0.08061620511390077,-0.09576960005052526,45.71653753576287,0.02117802914236151,68.69222328762052,0.14085566525622933,0.012160036775090644,1.0,11.0,1.0,1,0.04235605828472311
2022-02-03 23:00:00+00:00,101.77,0.007933178072496938,0.002705628885451894,0.01066027119369517,-0.06378627465710474,23.757567806230618,0.02456360889750825,56.65272141326585,-0.0010808686253316246,0.01755174279011175,0.0,23.0,3.0,1,0.04912721779501661
2022-02-28 19:00:00+00:00,96.22,0.06771173532082342,0.001382458786215679,0.06918780279046333,-0.033441729658438835,27.051781148409514,0.020323978222620012,72.29199265439962,0.11795884431511115,0.013369328724749113,1.0,19.0,0.0,1,0.04064795644524
2022-03-16 23:00:00+00:00,87.77,0.055413351036941894,0.0001064633477985133,0.055525713875604676,-0.0291910526042386,34.31999696426346,0.015124832105558868,70.95823251511104,0.05616953400934252,0.008648803043130981,1.0,23.0,2.0,1,0.030249664211117633
2022-04-20 07:00:00+00:00,107.01,0.023328947096865615,0.0005841289851487019,0.02392670319620649,-0.02314715331793149,38.62744955271253,0.012934440418811565,56.05064559395871,0.04821979254275311,0.010608599901272752,1.0,7.0,2.0,1,0.025868880837623065
2022-04-20 19:00:00+00:00,106.04,0.0036196674998876244,0.007658759055648501,0.011306148716779374,-0.02024073831252371,30.758145556229156,0.014988530026704826,46.609233768965716,-0.008298755186721948,0.01116241300325646,1.0,19.0,2.0,1,0.0299770600534095
2022-06-20 11:00:00+00:00,36.34,0.12600667190138348,0.0031953373452555667,0.12960464307111685,-0.07985070122133464,23.21737673688728,0.03394899607121231,69.48004654103383,0.10842047330765009,0.02412731545828913,0.0,11.0,0.0,0,-0.06789799214242465
2022-07-05 23:00:00+00:00,35.4,0.024020644528404134,0.00015176010727291356,0.024176050011267325,-0.018694859765689853,25.51988397989796,0.02110940550547397,55.60450631528805,-0.03700564971751419,0.010971245768261135,1.0,23.0,1.0,1,0.04221881101094782
2022-07-15 07:00:00+00:00,37.46,0.05715706101446405,0.0012313743437555313,0.0584588170967173,-0.005633426498707794,46.99119819895028,0.017219606131115582,64.56194206801874,0.08302189001601706,0.012094155840096807,1.0,7.0,4.0,1,0.034439212262231234
2022-07-21 16:00:00+00:00,43.23,0.014038619423730303,0.05064908330940465,0.06539874593787665,0.04527854992393898,28.539573021041196,0.0228077225055866,57.41865209602906,-0.015035854730511352,0.016225493602810313,1.0,16.0,3.0,0,-0.045615445011173206
2022-07-28 20:00:00+00:00,43.81,0.1130119801734426,0.0023073724416118324,0.11558011334367868,0.0060465122668826865,49.493564236525586,0.022106178948427955,73.43051253571956,0.0972380734992012,0.01403035530185633,1.0,20.0,3.0,0,-0.04421235789685585
2022-08-02 16:00:00+00:00,42.19,0.01295837599088534,0.0044649383402790566,0.017481172680953838,0.021289302787220077,33.561292832883915,0.016973512013520622,61.5268173107744,0.006873666745674311,0.009637735461907784,0.0,16.0,1.0,0,-0.033947024027041306
2022-08-08 03:00:00+00:00,41.93,0.03654774999933319,0.0003184076896849408,0.03687779477365849,0.003383972490453413,21.994076878376998,0.010396204214030707,71.08205051296898,0.0517529215358932,0.00625552019176358,1.0,3.0,0.0,1,0.020792408428061293
2022-08-10 14:00:00+00:00,42.23,0.034981714797291064,0.00014472523790609593,0.03513150277219346,0.005759167229164364,35.60081537800531,0.014052982068430874,69.27621478496948,0.04925408477385741,0.009782000531311898,1.0,14.0,2.0,1,0.028105964136861727
2022-08-17 03:00:00+00:00,44.0,0.0026248464200133714,0.003707502440410515,0.006342080484931678,0.023512831332460182,22.93404105148994,0.013350670559523027,57.25586599206748,0.007727272727272805,0.00956967725680101,0.0,3.0,2.0,0,-0.026701341119046096
2022-09-06 09:00:00+00:00,32.99,0.027719953532687747,1.6253797790133362e-05,0.02773665788499713,-0.04210140228305548,36.80390113378813,0.012369594882195791,62.11537353851182,0.04092149136101853,0.006279033542325125,0.0,9.0,1.0,1,0.0247391897643916
2022-09-08 08:00:00+00:00,32.89,0.026722001043455013,0.0001591677713410622,0.02688542209614786,-0.03448945137581827,24.301392244242916,0.011961830615193488,64.75823938509164,0.04955913651565822,0.010950413286839383,0.0,8.0,3.0,1,0.023923661230387028
2022-09-24 05:00:00+00:00,33.9,0.04126679538712974,0.0005267765697314353,0.04181531033777919,-0.012924319357160652,32.135799986498355,0.01462568194763128,67.84212552053577,0.027728613569321468,0.010678485698782774,0.0,5.0,5.0,0,-0.029251363895262616
2022-09-26 08:00:00+00:00,33.27,0.00970378647721648,0.0038775349481827703,0.01361894819659426,-0.0065283251521484065,37.3860794333447,0.012951187370547394,57.918365082675294,-0.015930267508265525,0.00792256834374198,0.0,8.0,0.0,0,-0.025902374741094913
2022-09-26 13:00:00+00:00,33.19,0.007911535054127228,0.0032341623422009746,0.011171284585069552,-0.0063624157379397195,28.456733141472228,0.014163544832723052,55.96686538909055,-0.0018077734257307104,0.008077810162562756,0.0,13.0,0.0,1,0.02832708966544617
2022-09-28 15:00:00+00:00,33.12,0.0022353678515265596,0.0008900699341998219,0.0031274274194428298,-0.00266397537295171,27.83458909953939,0.014173855106125115,55.443559847261916,-0.03774154589371981,0.009192577164663845,1.0,15.0,2.0,1,0.028347710212250243
2022-09-28 18:00:00+00:00,33.51,0.013561887943777329,0.0012145282020288306,0.014792887441186453,-0.002552307695410483,23.21575623562156,0.014069224627796547,61.37182581825768,0.021187705162638047,0.009276153376037233,1.0,18.0,2.0,1,0.028138449255593168
2022-10-04 14:00:00+00:00,34.28,0.0361003893987657,0.0004066795621822106,0.03652175025150317,-0.001506453917807682,42.0678230462927,0.008667844379282214,76.64708345857876,0.041715285880980155,0.004907599507864282,1.0,14.0,1.0,0,-0.017335688758564394
2022-10-25 21:00:00+00:00,31.2,0.07058321015238933,0.0013679959497576721,0.07204776364775634,-0.02702018352704938,34.54840722026902,0.015927563398140755,69.53874802050721,0.09070512820512815,0.009925309109471524,1.0,21.0,1.0,1,0.03185512679628144
2022-11-03 04:00:00+00:00,31.87,0.002265556282587955,0.002207375637275577,0.004477932853606648,0.01362943416924911,28.005994494970672,0.015178474414875787,56.36553947581477,-0.013492312519610798,0.008586292697288406,0.0,4.0,3.0,0,-0.030356948829751595
2022-11-03 09:00:00+00:00,31.94,0.004427590057511921,0.0021268890271395335,0.0065638960773612975,0.01334729593034023,27.92172630004069,0.014346761651156767,56.47129638235355,0.01909830932999383,0.008290335344771988,0.0,9.0,3.0,0,-0.02869352330231356
2022-11-04 10:00:00+00:00,32.67,0.030519355414688976,0.000276165277582896,0.03080394907853168,0.011250783111024232,23.77657047888126,0.0121327477093725,66.02936158603374,0.0309152127333946,0.008526289171056793,1.0,10.0,4.0,0,-0.02426549541874501
2022-11-24 19:00:00+00:00,14.44,0.05556621543261486,0.0013479051848044321,0.05698901860730099,-0.1592367678141975,42.960596738743675,0.021383794165730628,58.88827873785394,0.026315789473684143,0.01646690832582455,1.0,19.0,3.0,0,-0.042767588331461215
2022-12-05 09:00:00+00:00,14.01,0.024236543950748146,0.0005417784854544472,0.02479145327427701,-0.05249430556997825,32.733450297420056,0.009342616429142758,64.13652875492559,0.04211277658815131,0.005065450289988132,1.0,9.0,0.0,0,-0.018685232858285494
2022-12-05 21:00:00+00:00,13.97,0.01602009237493829,0.004090761401111198,0.020176388151579294,-0.04879006610125769,23.776621131919313,0.01105646632510112,56.707132645029944,0.0257695060844668,0.005690960688574897,1.0,21.0,0.0,1,0.02211293265020231
2022-12-14 07:00:00+00:00,13.9,0.023791856215629625,0.0002562310690066294,0.02405418349738797,-0.022076651337676223,27.90439264702574,0.009967002653781247,59.90681222994514,0.0676258992805755,0.010343658416396496,1.0,7.0,2.0,1,0.019934005307562508
2023-01-02 21:00:00+00:00,11.37,0.08600070671891236,0.0020312829467048488,0.08820668143457988,-0.05947783333320389,55.68116710635179,0.01739852182481186,83.37124671583013,0.12225153913808258,0.014243884214367931,1.0,21.0,0.0,1,0.03479704364962366
2023-01-08 13:00:00+00:00,13.57,0.021675636164947498,0.06388766333102192,0.08694810524176111,0.03057550892364369,20.56051393080364,0.011236084751082651,61.867904981078425,0.02726602800294775,0.007951047588773916,1.0,13.0,6.0,1,0.022472169502165462
2023-01-11 19:00:00+00:00,16.0,0.009933066444715255,0.10551430679061635,0.11649545385555093,0.07553494917401138,20.255313708109437,0.017076610160864796,52.76506140785615,-0.024375000000000036,0.014686803281183271,1.0,19.0,2.0,1,0.03415322032172963
2023-01-20 18:00:00+00:00,22.9,0.059760527964173527,0.035378301515033295,0.09725305545622098,0.11537565680188555,22.678749597687556,0.016016151219979395,77.64411411677692,0.07423580786026199,0.012313607644224579,1.0,18.0,4.0,1,0.03203230243995869
2023-01-25 12:00:00+00:00,24.29,0.018062030932936457,0.026585231610048554,0.045127445818685,0.09614575154584903,38.78421099273491,0.01805500282514588,62.02591300934576,-0.006587072869493625,0.011607310678063436,1.0,12.0,2.0,0,-0.036110005650291765
