date,entry_price,f_close_ema50,f_ema50_ema200,f_close_ema200,f_adx,f_er,f_atr_pct,f_rsi,f_rsi_delta2,f_bb_pos,f_room,f_natr_pct,f_mom_pct,f_vol_ratio,f_regime,f_htf_ok,f_btc_riskon,f_hour,f_dow,f_dip_depth,f_bear_bars8,f_body_strength,f_lower_wick,f_close_in_rng,f_vol_beat,f_rsi_speed3,f_stop_dist,label,ret_tb
2021-01-10 14:15:00+00:00,3.3441,-0.02876401413817431,0.061575531446698584,0.03104035785142578,36.00231968322883,0.04602104127326685,0.021226100910946653,41.70549145589569,0.9655986407839947,0.4098690185018289,1.0924910673149717,0.45,-0.03632990184342828,0.19397128640508193,0.0,1.0,1.0,14.0,6.0,-0.016159923389992947,0.625,0.37368420397045465,0.5736842004616843,0.947368404432139,0.3686956549188418,-0.29256601617839095,0.04242046517988059,0,-0.04442046517988063
2021-01-10 20:30:00+00:00,3.26,-0.03813260774696681,0.035494203942554536,-0.003991890360644623,24.645225188310278,0.11963392151698701,0.02317173705261435,38.243044831538135,4.3615221502268255,0.08274197132164851,1.0486981403350282,0.7,-0.04524914696750799,1.8697532266963097,0.0,1.0,1.0,20.0,6.0,-0.02997141188404895,0.75,0.338360034511215,0.5805843489106102,0.9189443834218252,1.8322204194999876,-4.405483740844687,0.04624538515696917,1,0.044245385156969075
2021-01-11 05:00:00+00:00,3.1539,-0.05292498705193849,0.011685474526935469,-0.04185796611303694,27.984883787518832,0.12226816302421735,0.026382179584590947,39.11336879903,4.420861207001764,0.23673584694173153,1.643697497724806,0.9,-0.08913312791842705,1.2488919701948324,0.0,1.0,0.0,5.0,0.0,-0.0364664400749658,0.375,0.042168673852034606,0.3152610378461614,0.357429711698196,0.8224971386188146,8.191052440491305,0.05266732588240005,0,-0.054667325882400086
2021-01-11 05:15:00+00:00,3.1691,-0.045151704801173254,0.010183995737673701,-0.03542753383274333,28.658693802428466,0.11508745905185741,0.02540501098344794,41.11982130216036,3.1247992894838106,0.29505959728301606,1.4981542161494221,0.88,-0.07682838294245771,0.4538083240906733,0.0,1.0,0.0,5.0,0.0,-0.04254916195827141,0.25,0.3014861931743864,0.5626326844451662,0.8641188776195526,0.33108984985963463,6.427313710132125,0.050793989016857416,0,-0.05279398901685739
2021-01-11 06:15:00+00:00,3.092,-0.060353015074816274,0.0025745637066090232,-0.05793383405040331,32.789532816000545,0.14885357272837546,0.024793867995380112,37.53937717568406,-1.1322732625491838,0.24239438401726165,1.5510555552492173,0.85,-0.08282049621040359,0.7867357265192608,0.0,1.0,0.0,6.0,0.0,-0.018203018721254183,0.25,0.5416058315094076,0.27883211271777875,0.8204379442271863,1.0350509603750562,-1.292785152441276,0.04951396380914396,0,-0.05151396380914397
2021-01-11 11:30:00+00:00,2.9749,-0.057012019455639606,-0.025904077950481663,-0.08143925361002802,32.7114573435548,0.0787379803999877,0.023137589139684656,37.07315341711272,2.148188527707447,0.2288427897000438,1.0368074454480243,0.71,-0.014410289215851376,1.1895736890741258,0.0,1.0,0.0,11.0,0.0,-0.011918790613110741,0.625,0.48999999019999246,0.14199999716000586,0.6319999873599983,1.1784108210884618,-4.045232927963667,0.046200513297104034,0,-0.048200513297104064
2021-01-12 14:00:00+00:00,3.2381,-0.022330853948499985,0.034474379969979374,0.011373683677404767,24.329285495495018,0.20975646821929259,0.017965444691449457,37.078100836665335,1.4494120532803905,0.039162500430186105,1.563898411202967,0.34,-0.03269468479604446,1.0783857723030303,1.0,1.0,0.0,14.0,1.0,-0.015760197775030904,0.625,0.6185566919211103,0.07511045544756446,0.6936671473686747,1.0082589856750048,-7.1820916484005295,0.035907587178611186,1,0.0339075871786112
2021-01-12 14:30:00+00:00,3.2037,-0.029420931217149726,0.03142395196452341,0.0010784988180543298,27.575445520787092,0.14389070617664027,0.01991974354803344,37.733210516268976,0.6551096796036404,0.10219288289394805,1.717919190372911,0.47,-0.04530693811278343,1.0219287830355808,0.0,1.0,0.0,14.0,1.0,-0.016424155373758853,0.625,0.5585585513699034,0.003861003811309404,0.5624195551812129,0.9830917198600033,8.156499603263477,0.03982580808872984,1,0.03782580808872971
2021-01-12 14:45:00+00:00,3.231,-0.020043299814759052,0.030479077987532355,0.00982487687459166,28.757545050988934,0.15292056964435302,0.01952650563819269,41.10500348027698,10.198901714398701,0.21011720532589456,1.578483111651562,0.46,-0.03881271472345166,0.9087131470939587,0.0,1.0,0.0,14.0,1.0,-0.02503946268841506,0.5,0.5046382095614448,0.23005565435889236,0.7346938639203372,0.8468985404281418,4.026902643611642,0.03905180257903854,1,0.037051802579038506
2021-01-13 05:30:00+00:00,3.3143,-0.04606158269947436,0.040166678365553654,-0.007745045111218873,19.554822957672016,0.036818766986125066,0.0188452489562194,33.14157927701402,1.7390589472922926,0.060378104601408904,1.715563112687441,0.37,-0.059348882116887526,0.947488391033046,0.0,1.0,0.0,5.0,2.0,-0.01538786470747966,0.875,0.5979228397934253,0.1587537068434155,0.7566765466368408,0.7978730605353683,0.45745322715085024,0.0376904979124388,1,0.035690497912438834
2021-01-13 05:45:00+00:00,3.316,-0.0436415015044429,0.03838942911282106,-0.006927444720003728,21.459842389308044,0.05171213000580376,0.018431373440897708,33.524128913461766,5.772067981574509,0.11406364755025687,1.7662264674030792,0.355,-0.06433912204534478,0.8861089888464405,0.0,1.0,0.0,5.0,2.0,-0.01613000482392668,0.75,0.05694760690325271,0.5330296006143539,0.5899772075176065,0.7080836099267028,2.1216085837400414,0.03687164018623011,1,0.034871640186230124
2021-01-13 06:00:00+00:00,3.3359,-0.036693664448289476,0.036849029199172545,-0.0011967611617964558,22.199000429997593,0.036881664044747346,0.018286590737432256,36.51291681304973,3.3713375360357105,0.19927386481225393,1.6539058025852766,0.335,-0.05923438952006954,0.7369416823612196,0.0,1.0,0.0,6.0,2.0,-0.02176324230342641,0.625,0.335581781862032,0.057335580820641656,0.3929173626826737,0.6070813020079263,8.76085588116247,0.03657318147486451,1,0.034573181474864434
2021-01-13 06:15:00+00:00,3.3494,-0.03157757817958062,0.035485367281851365,0.002787247142697069,22.885361467780747,0.03435047951176977,0.017616241656742845,38.598679458598795,5.074550545137029,0.2593018916027117,1.6056112717976099,0.295,-0.05201086794255513,0.8390244092173621,0.0,1.0,0.0,6.0,2.0,-0.02567700713581933,0.5,0.4060605937557362,0.2696969615243391,0.6757575552800753,0.7505431216827426,5.457100181584778,0.03523143140916511,1,0.03323143140916507
2021-01-13 06:30:00+00:00,3.36,-0.028121279532659638,0.03424455144080274,0.005160271304605946,23.301671911568818,0.022970007315288938,0.01680354305525692,39.88435657609133,3.3714397630416,0.3010276060439873,1.589384601457429,0.26,-0.042294632751533896,0.5729233632782668,0.0,1.0,0.0,6.0,2.0,-0.02802764043605177,0.375,0.35087717759311104,0.19298244767620912,0.5438596252693202,0.5393748241438915,6.360227662629562,0.033581080627214044,1,0.0315810806272141
2021-01-13 06:45:00+00:00,3.372,-0.022645072493360785,0.03318781381649871,0.009791200873367156,23.09710935254103,0.005135773317591454,0.0161993444312809,42.417174246824175,3.8184947882253795,0.35988321665473305,1.4749222887020625,0.25,-0.04399383374836939,0.46333217233824253,0.0,1.0,0.0,6.0,2.0,-0.03258033914383973,0.25,0.455172398097516,0.0,0.455172398097516,0.452790221986822,5.904257433774447,0.03241021864507517,1,0.030410218645075204
2021-01-14 02:15:00+00:00,3.3811,-0.021385024657115892,0.017216654461417846,-0.00453654877586851,18.801716541815832,0.060702875399361006,0.012984644409074642,38.04363919607728,-2.9774869238265467,0.09704440415861242,1.3246441494351042,0.045,-0.042088139603667585,0.550442934070938,0.0,1.0,1.0,2.0,3.0,-0.005737947352854045,0.625,0.6381578737447999,0.0,0.6381578737447999,0.8760289768124742,-6.457348369190818,0.025968520745959223,1,0.023968520745959232
2021-01-14 02:30:00+00:00,3.3943,-0.016915026923055576,0.016521716430277333,-0.0006727757710115467,18.843201426376428,0.04506740851701266,0.012764041713394627,40.625338658746806,6.5218490153713375,0.18213488590269394,1.252967512500041,0.035,-0.029079873898824434,0.27807693474127104,0.0,1.0,1.0,2.0,3.0,-0.009575439733655378,0.5,0.3631284814768547,0.08379888034081645,0.4469273618176712,0.4368310191274913,-0.39578746115702046,0.025526579253120057,1,0.023526579253120072
2021-01-14 04:15:00+00:00,3.3832,-0.01579919288656073,0.012203728798326763,-0.0037882731534540914,21.835190419049688,0.019021863684282925,0.010707114202014721,41.0877444556551,1.033749833853939,0.2782150766553662,1.3029972817527635,0.005,-0.03218846062899037,0.4363570654925797,0.0,1.0,1.0,4.0,3.0,-0.008010167888389708,0.375,0.5593220101982133,0.03813559160442919,0.5974576018026424,0.8511208920683134,-2.932336615740269,0.021414228404029442,1,0.019414228404029288
2021-01-14 17:00:00+00:00,3.2983,-0.03866425523936878,0.007240209678907261,-0.03170398287547327,29.362268792512374,0.0924684542586751,0.015494572550020184,33.816351433358065,-12.346145746777978,-0.09220326997652213,1.7893932292484847,0.645,-0.03580089729598645,2.6561127543858327,0.0,1.0,1.0,17.0,3.0,-0.003971141020977398,0.5,0.005813953403866318,0.17587209046697228,0.1816860438708386,1.7971027445357883,-19.94158896727852,0.030993842845106017,0,-0.03299384284510609
2021-01-14 17:30:00+00:00,3.2937,-0.03745761934900371,0.004466142362942849,-0.03315876804665063,30.48425199437667,0.08852963818321766,0.01643150868962687,35.93641916339969,2.120067730041626,0.061655647790508285,1.8828679098798768,0.7,-0.04405554036398992,1.100629879099009,0.0,1.0,1.0,17.0,3.0,-0.022848114726703783,0.5,0.5192307609097649,0.18269230476454826,0.7019230656743132,0.8025645917501841,4.046155860734103,0.032839071287712254,0,-0.03483907128771224
2021-01-14 18:00:00+00:00,3.2073,-0.05734285160381858,0.0006761546544515884,-0.056705469585378476,32.57880627823861,0.12387202625102522,0.017932136237961215,31.513751263100218,-4.422667900299473,0.02637737328279843,2.4387797592790523,0.725,-0.08496242945779939,1.1203325429322666,0.0,1.0,1.0,18.0,3.0,-0.008075328157640338,0.625,0.42018778356366576,0.03990610234962265,0.4600938859132884,0.7762784472540598,0.8183516499950514,0.03586427247592243,1,0.033864272475922386
2021-01-14 18:15:00+00:00,3.2159,-0.05340300485788796,-0.0009553065262780658,-0.05430729514510235,33.51526044218747,0.1467100674261799,0.01730267798194713,32.426506023411264,3.3882220116732498,0.09778189013649699,2.50555790813647,0.71,-0.07944114260820864,0.8337295601207508,0.0,1.0,1.0,18.0,3.0,-0.01005072035348653,0.5,0.2077922010457012,0.5389610214623077,0.746753222508009,0.5768761386178561,-3.509913139988427,0.034581682409641774,1,0.03258168240964188
2021-01-14 18:30:00+00:00,3.2311,-0.04644415450282935,-0.0023576149488413467,-0.0486922720187285,33.33361223962124,0.136737143384729,0.017018732779453566,34.97833504203392,3.464583778933701,0.17265650263145346,2.4295074736640356,0.71,-0.08099158207477107,0.802174885519828,0.0,1.0,1.0,18.0,3.0,-0.015412230750185607,0.375,0.32553190796740544,0.06170212634676158,0.38723403431416703,0.5586719022968326,5.940051030295905,0.034038518991656316,1,0.03203851899165633
2021-01-14 18:45:00+00:00,3.2961,-0.026391495631767126,-0.003136209201202167,-0.029444935581535492,31.640423290051526,0.08546852122986828,0.017778728383312268,43.44273367518268,11.016227651771416,0.32403198144443474,1.8639492216816957,0.735,-0.05513411821823043,2.8157681644687895,0.0,1.0,1.0,18.0,3.0,-0.03465226362422624,0.25,0.6119544533970148,0.07210626117546294,0.6840607145724777,2.001165631443457,11.928982412082462,0.03555206289860375,1,0.033552062898603685
2021-01-14 19:30:00+00:00,3.2623,-0.03248018464108182,-0.0063982106010954665,-0.038670580180481195,28.277301972985427,0.10454586209988335,0.017587929616925457,41.29844004648833,2.2503819683180097,0.3220741594479444,1.9049111287640186,0.73,-0.06754394036992735,0.2155774002525086,0.0,1.0,1.0,19.0,3.0,-0.024140363792521713,0.375,0.7976190159674803,0.11507936051273603,0.9126983764802163,0.21872249820673534,-2.1442936286943493,0.03515213766001819,1,0.03315213766001812
2021-01-15 06:00:00+00:00,3.2538,-0.02417033583698891,-0.009408692737326363,-0.03335161731106706,18.96702099934498,0.046716615249008296,0.012359975188592356,36.41032443623316,-17.80699974702847,0.04989411118252639,1.822556768612077,0.435,-0.05257335996312798,0.9754740911342521,0.0,1.0,1.0,6.0,4.0,-0.003134121984944005,0.5,0.04076738511349273,0.20383692556746366,0.2446043106809564,1.0373005736965755,-17.144477333835034,0.0247252684561275,1,0.022725268456127434
2021-01-15 06:15:00+00:00,3.293,-0.012252692073352667,-0.009686717822109725,-0.021820721524786646,19.55015727833334,0.028293699010588393,0.012333544707755044,44.09707234240718,7.7934771299861865,0.24133894451446655,1.4321089918646102,0.43,-0.04412925955172197,0.44693863478312523,0.0,1.0,1.0,6.0,4.0,-0.014669258336876712,0.375,0.8508771743228752,0.12061403244267642,0.9714912067655517,0.4568564705309539,-10.12025184085445,0.024664093109477227,1,0.022664093109477257
2021-01-15 17:15:00+00:00,3.1504,-0.0431837296903923,-0.016912171419717348,-0.05936557047104307,31.089450324970024,0.04962258251820092,0.017200682712594815,36.98471723807398,-1.470912449116284,0.21663924904544915,1.8628224217806433,0.94,-0.05544781101961653,0.668226715915265,0.0,1.0,0.0,17.0,4.0,-0.05834101675515846,0.5,0.3074324220462072,0.016891891321225615,0.3243243133674328,0.4551131231885739,-1.2407513094129499,0.034345675048199895,1,0.03234567504819985
2021-01-15 17:30:00+00:00,3.155,-0.03871626301253994,-0.017911476074143562,-0.05593427366805426,32.58423673699887,0.06157112526539296,0.016839868584265755,38.45349409267346,3.0326230887901247,0.26601853229879335,1.7939114061880312,0.925,-0.06161648177496049,0.9558567833728022,0.0,1.0,0.0,17.0,4.0,-0.06123613312202836,0.375,0.11358024410912766,0.5975308494436797,0.7111110935528074,0.6601034467001602,-0.0021355945168082258,0.03367973716853151,1,0.03167973716853156
2021-01-15 17:45:00+00:00,3.1556,-0.03707836548114263,-0.01885121015996416,-0.05523060358103382,33.97225269102565,0.016047337278106328,0.01630632186733019,38.54890625698715,1.5641890189131686,0.28986102289642823,1.785916812752711,0.9,-0.06921029281277725,0.6309625515206309,0.0,1.0,0.0,17.0,4.0,-0.06141462796298647,0.25,0.020202019521830213,0.8316498036481438,0.851851823169974,0.5660853074513886,3.1280352531038176,0.03261264373466038,1,0.030612643734660328
2021-01-15 18:00:00+00:00,3.1708,-0.03111949338966591,-0.01960235264794541,-0.05011183075396164,34.17874269387734,0.017154772059520446,0.01613074734542572,41.08962876926221,2.6361346765887532,0.3485736778225355,1.610528010375578,0.895,-0.0646148024344864,0.8187839649465715,0.0,1.0,0.0,18.0,4.0,-0.03408911734098574,0.125,0.3283898235510589,0.10805084516841622,0.4364406687194751,1.0182990517321244,4.104911531188229,0.03226454705883657,1,0.030264547058836744
2021-01-15 18:45:00+00:00,3.1608,-0.030343710925167078,-0.021988883840368123,-0.05166537043071606,35.25191584896315,0.06493881876866744,0.015213009760977505,41.282075166606795,0.5435274576065723,0.3816091719299685,1.4117727817070025,0.855,-0.04413439635535306,0.44304334715664895,0.0,1.0,0.0,18.0,4.0,-0.015344216654011755,0.375,0.564766824746984,0.2305699422132073,0.7953367669601913,0.6942136078605272,0.19244639734458246,0.03042601952195501,1,0.028426019521955004
2021-01-16 14:30:00+00:00,3.3137,-0.02822259596875154,0.01468412722805934,-0.013952892930603311,27.007463214574415,0.010066942613316896,0.011950947142437501,31.647522385916815,-6.7794945438013485,-0.001371489648051475,2.0351643642205914,0.645,-0.04801279536469808,1.4382347111392288,0.0,1.0,1.0,14.0,5.0,-0.004768084014847518,0.625,0.3236074184719509,0.09549071364746227,0.41909813211941316,1.2362430921968326,-13.811182797051941,0.023901894284875002,1,0.02190189428487499
2021-01-16 15:00:00+00:00,3.3143,-0.025910395468008662,0.012744882346505726,-0.013495738063294072,29.366346718073473,0.026247265909800956,0.01136773617548489,32.18351465553798,0.5359922696211612,0.09600019388354072,1.955056068011621,0.46,-0.04845668768669103,1.5667501275400602,0.0,1.0,1.0,15.0,5.0,-0.004948254533385654,0.625,0.12595419366586613,0.14885495615056754,0.2748091498164337,1.16938630142375,3.676005397481177,0.02273547235096978,1,0.02073547235096984
2021-01-16 15:30:00+00:00,3.36,-0.010700342617049552,0.011146444657997412,0.00032683126414534414,29.764653648631825,0.05200306200561352,0.01241323322564872,44.69076226366267,12.507247608124693,0.3528890887699866,1.2712085783510962,0.73,-0.029196428571428595,2.8941576110370915,0.0,1.0,1.0,15.0,5.0,-0.02473214285714287,0.625,0.7820247853096601,0.07644628020200199,0.8584710655116621,1.8637842260889435,13.337655705307178,0.02482646645129744,1,0.022826466451297378
2021-01-17 08:15:00+00:00,3.3744,-0.036416920740458214,0.020705418773871553,-0.01646552956097269,19.26269288250706,0.026438947304443024,0.020569289338247067,37.17110255165596,-0.19372862789196432,0.13158536791017483,1.9410258583883482,0.88,-0.11410868340695503,1.1628105324968077,0.0,1.0,0.0,8.0,6.0,-0.012718271026652017,0.5,0.4582392673083756,0.5101580020280325,0.9683972693364081,1.407956792337799,-3.231319243966283,0.04112272988788595,1,0.03912272988788601
2021-01-17 08:45:00+00:00,3.3698,-0.03509464415764796,0.01794121785329894,-0.01778306696066545,20.813634381848914,0.0394632991318074,0.019527372720955342,37.74783615111521,0.5767335994592457,0.19392878259460145,1.9768968824370876,0.83,-0.0714540270848183,0.31390453020092174,0.0,1.0,0.0,8.0,6.0,-0.01104775481111897,0.5,0.4099999897499991,0.5199999869999982,0.9299999767499972,0.4409653124325752,3.075837478156771,0.03902461239598838,1,0.03702461239598831
2021-01-17 09:00:00+00:00,3.4317,-0.016962979678756263,0.01723710383913213,-1.826848176800233e-05,20.35733375587423,0.02044953198592977,0.019235632452337423,44.952559763412715,9.44411668417542,0.3338240859506872,1.392081854915482,0.81,-0.0385636358332603,0.6887705235616101,0.0,1.0,0.0,9.0,6.0,-0.028616434759779485,0.5,0.8624260227451761,0.026627218541021073,0.8890532412861972,0.8194275903912064,7.781457211756752,0.03843090690320128,1,0.03643090690320139
2021-01-17 10:00:00+00:00,3.3704,-0.028751605812451286,0.012966152350903926,-0.01615825116284464,20.910172348103117,0.041989015531801906,0.019519151959355944,41.32377345502526,2.2629010218371945,0.25574318776818405,1.1097938590576348,0.82,-0.04625152045569181,0.9968098704882767,0.0,1.0,0.0,10.0,6.0,-0.018423472869136814,0.5,0.39693756894066134,0.3345111856948042,0.7314487546354655,1.2015138447864857,-3.546139136518576,0.03904177872620524,1,0.03704177872620518
2021-01-18 01:30:00+00:00,3.722,-0.008305694464837421,0.05324435444754938,0.04449642864269299,25.30621006768469,0.06722329265681865,0.01978946731906055,42.331569554747176,4.602539843525918,0.10099294141607458,1.1727231161179266,0.74,-0.02744761342598805,0.6426349418620253,0.0,1.0,0.0,1.0,0.0,-0.02962088487027459,0.625,0.7364567974164427,0.21083455035381535,0.9472913477702579,0.5991574106534665,-5.534540126047652,0.03963316692362739,1,0.03763316692362739
2021-01-18 01:45:00+00:00,3.7391,-0.005194581271793508,0.052523092819865225,0.047055676073773034,25.85148398873062,0.060687722324027187,0.019170779014433186,43.55741210423692,7.143452849224133,0.1758778327111124,1.1308593127304158,0.67,-0.03135366506153022,0.9879360077441174,0.0,1.0,0.0,1.0,0.0,-0.03245050829320495,0.5,0.3603603522441366,0.46171170131280376,0.8220720535569404,0.9611555522037659,5.828382393015659,0.03833027838568171,1,0.03633027838568159
2021-01-18 20:45:00+00:00,3.8243,-0.02194114191680907,0.041483633631986816,0.018632293422433444,21.88835266946224,0.028165357907716196,0.011805720424435106,35.776870309638866,0.3579256623296203,0.0866454829089192,1.3769531534214292,0.02,-0.027325262139476458,0.46155363756109236,0.0,1.0,0.0,20.0,0.0,-0.004811338022644662,0.625,0.3820754536756985,0.24056602638838026,0.6226414800640788,0.5210431110956756,-10.114002955302425,0.02361144084887021,1,0.021611440848870345
2021-01-18 21:00:00+00:00,3.8475,-0.013028042098784387,0.04064671608760029,0.027089126860449397,21.886101375575393,0.011849029800148573,0.011628499873131429,42.46157569655381,8.42021676911456,0.2676275843515399,1.045717531410581,0.02,-0.02112986440590084,1.982976552001585,0.0,1.0,0.0,21.0,0.0,-0.013274221565424793,0.5,0.7999999804878054,0.0,0.7999999804878054,1.8416878871346634,7.042631049244562,0.02331502890742312,0,-0.02531502890742321
2021-01-18 22:00:00+00:00,3.7864,-0.027321500384814068,0.036041684898844295,0.007735471606197031,24.32431698696974,0.010220513326103357,0.011197258528825188,33.78678642888421,-3.5235452778221017,0.036948964016573674,1.3514620310921088,0.01,-0.0342805831396577,1.9294432677523472,0.0,1.0,0.0,22.0,0.0,-0.004938728079442178,0.625,0.18118466267648703,0.47038325887166305,0.65156792154815,1.3220130604574414,-5.5057763852345545,0.022394517057650377,1,0.020394517057650496
2021-01-18 22:15:00+00:00,3.7879,-0.02578354801892968,0.034867376803969785,0.008184824100920807,25.249659807936137,0.050545094152626334,0.010921778059641984,34.26100112454313,0.7861403329360712,0.10183692201888858,1.3535161794020845,0.005,-0.03296906345686828,0.9200155260663708,0.0,1.0,0.0,22.0,0.0,-0.005464048146974987,0.5,0.07117437469131188,0.6654804033636895,0.7366547780550013,0.7716108670615407,-3.0493305821631864,0.02184643945254505,1,0.01984643945254505
2021-01-18 22:30:00+00:00,3.8075,-0.020045010885826886,0.033884613021186505,0.013160384698487793,25.61988514084653,0.035642140582737125,0.01065141956716117,38.792976279568876,5.006189850684663,0.2329101034374111,1.1872264167938382,0.005,-0.02894211576846315,0.9077953218192559,0.0,1.0,0.0,22.0,0.0,-0.010479041916167664,0.375,0.6588628542186271,0.34113711233655797,0.9999999665551851,0.777671074603082,5.318115487961819,0.021303398631082267,1,0.019303398631082214
2021-01-18 22:45:00+00:00,3.8156,-0.01840728786568635,0.03296358230181351,0.013949524287613535,25.30553344309772,0.028455424422805627,0.010310718069230054,39.610271595215266,5.349270470672138,0.275231055103667,1.1496407524656649,0.005,-0.018892183359135173,1.224736340518725,0.0,1.0,0.0,22.0,0.0,-0.011387788302589796,0.375,0.15720523330981775,0.2663755342194097,0.42358076752922746,0.980824190906405,5.823485166331054,0.020597115857869094,1,0.01859711585786905
2021-01-18 23:45:00+00:00,3.7873,-0.021388129811040213,0.02911238299254415,0.007101593754950564,26.864770056215935,0.014014434867913966,0.010485874602204875,38.62692886728716,-2.5903463490485663,0.24211148751438974,1.0821642423844695,0.02,-0.030447871553818517,0.43324968590474516,0.0,1.0,1.0,23.0,0.0,-0.010061265448399692,0.25,0.5999999842105267,0.11052631288088527,0.710526297091412,0.4087448886214868,-1.402216862575365,0.020968980510458333,1,0.018968980510458477
