date,entry_price,f_close_ema50,f_ema50_ema200,f_close_ema200,f_adx,f_er,f_atr_pct,f_rsi,f_rsi_delta2,f_bb_pos,f_room,f_natr_pct,f_mom_pct,f_vol_ratio,f_regime,f_htf_ok,f_btc_riskon,f_hour,f_dow,label,ret_tb
2021-01-10 14:15:00+00:00,3.3441,-0.02876401413817431,0.061575531446698584,0.03104035785142578,36.00231968322883,0.04602104127326685,0.021226100910946653,41.70549145589569,0.9655986407839947,0.4098690185018289,1.0924910673149717,0.45,-0.03632990184342828,0.19397128640508193,0.0,1.0,1.0,14.0,6.0,1,0.008000000000000009
2021-01-10 20:30:00+00:00,3.26,-0.03813260774696681,0.035494203942554536,-0.003991890360644623,24.645225188310278,0.11963392151698701,0.02317173705261435,38.243044831538135,4.3615221502268255,0.08274197132164851,1.0486981403350282,0.7,-0.04524914696750799,1.8697532266963097,0.0,1.0,1.0,20.0,6.0,1,0.008000000000000009
2021-01-11 05:00:00+00:00,3.1539,-0.05292498705193849,0.011685474526935469,-0.04185796611303694,27.984883787518832,0.12226816302421735,0.026382179584590947,39.11336879903,4.420861207001764,0.23673584694173153,1.643697497724806,0.9,-0.08913312791842705,1.2488919701948324,0.0,1.0,0.0,5.0,0.0,0,-0.054667325882400086
2021-01-11 05:15:00+00:00,3.1691,-0.045151704801173254,0.010183995737673701,-0.03542753383274333,28.658693802428466,0.11508745905185741,0.02540501098344794,41.11982130216036,3.1247992894838106,0.29505959728301606,1.4981542161494221,0.88,-0.07682838294245771,0.4538083240906733,0.0,1.0,0.0,5.0,0.0,0,-0.05279398901685739
2021-01-11 06:15:00+00:00,3.092,-0.060353015074816274,0.0025745637066090232,-0.05793383405040331,32.789532816000545,0.14885357272837546,0.024793867995380112,37.53937717568406,-1.1322732625491838,0.24239438401726165,1.5510555552492173,0.85,-0.08282049621040359,0.7867357265192608,0.0,1.0,0.0,6.0,0.0,0,-0.05151396380914397
2021-01-11 11:30:00+00:00,2.9749,-0.057012019455639606,-0.025904077950481663,-0.08143925361002802,32.7114573435548,0.0787379803999877,0.023137589139684656,37.07315341711272,2.148188527707447,0.2288427897000438,1.0368074454480243,0.71,-0.014410289215851376,1.1895736890741258,0.0,1.0,0.0,11.0,0.0,1,0.008000000000000009
2021-01-12 14:00:00+00:00,3.2381,-0.022330853948499985,0.034474379969979374,0.011373683677404767,24.329285495495018,0.20975646821929259,0.017965444691449457,37.078100836665335,1.4494120532803905,0.039162500430186105,1.563898411202967,0.34,-0.03269468479604446,1.0783857723030303,1.0,1.0,0.0,14.0,1.0,1,0.008000000000000009
2021-01-12 14:30:00+00:00,3.2037,-0.029420931217149726,0.03142395196452341,0.0010784988180543298,27.575445520787092,0.14389070617664027,0.01991974354803344,37.733210516268976,0.6551096796036404,0.10219288289394805,1.717919190372911,0.47,-0.04530693811278343,1.0219287830355808,0.0,1.0,0.0,14.0,1.0,1,0.008000000000000009
2021-01-12 14:45:00+00:00,3.231,-0.020043299814759052,0.030479077987532355,0.00982487687459166,28.757545050988934,0.15292056964435302,0.01952650563819269,41.10500348027698,10.198901714398701,0.21011720532589456,1.578483111651562,0.46,-0.03881271472345166,0.9087131470939587,0.0,1.0,0.0,14.0,1.0,1,0.008000000000000009
2021-01-13 05:30:00+00:00,3.3143,-0.04606158269947436,0.040166678365553654,-0.007745045111218873,19.554822957672016,0.036818766986125066,0.0188452489562194,33.14157927701402,1.7390589472922926,0.060378104601408904,1.715563112687441,0.37,-0.059348882116887526,0.947488391033046,0.0,1.0,0.0,5.0,2.0,1,0.008000000000000009
2021-01-13 05:45:00+00:00,3.316,-0.0436415015044429,0.03838942911282106,-0.006927444720003728,21.459842389308044,0.05171213000580376,0.018431373440897708,33.524128913461766,5.772067981574509,0.11406364755025687,1.7662264674030792,0.355,-0.06433912204534478,0.8861089888464405,0.0,1.0,0.0,5.0,2.0,1,0.008000000000000009
2021-01-13 06:00:00+00:00,3.3359,-0.036693664448289476,0.036849029199172545,-0.0011967611617964558,22.199000429997593,0.036881664044747346,0.018286590737432256,36.51291681304973,3.3713375360357105,0.19927386481225393,1.6539058025852766,0.335,-0.05923438952006954,0.7369416823612196,0.0,1.0,0.0,6.0,2.0,1,0.008000000000000009
2021-01-13 06:15:00+00:00,3.3494,-0.03157757817958062,0.035485367281851365,0.002787247142697069,22.885361467780747,0.03435047951176977,0.017616241656742845,38.598679458598795,5.074550545137029,0.2593018916027117,1.6056112717976099,0.295,-0.05201086794255513,0.8390244092173621,0.0,1.0,0.0,6.0,2.0,1,0.008000000000000009
2021-01-13 06:30:00+00:00,3.36,-0.028121279532659638,0.03424455144080274,0.005160271304605946,23.301671911568818,0.022970007315288938,0.01680354305525692,39.88435657609133,3.3714397630416,0.3010276060439873,1.589384601457429,0.26,-0.042294632751533896,0.5729233632782668,0.0,1.0,0.0,6.0,2.0,1,0.008000000000000009
2021-01-13 06:45:00+00:00,3.372,-0.022645072493360785,0.03318781381649871,0.009791200873367156,23.09710935254103,0.005135773317591454,0.0161993444312809,42.417174246824175,3.8184947882253795,0.35988321665473305,1.4749222887020625,0.25,-0.04399383374836939,0.46333217233824253,0.0,1.0,0.0,6.0,2.0,1,0.008000000000000009
2021-01-14 02:15:00+00:00,3.3811,-0.021385024657115892,0.017216654461417846,-0.00453654877586851,18.801716541815832,0.060702875399361006,0.012984644409074642,38.04363919607728,-2.9774869238265467,0.09704440415861242,1.3246441494351042,0.045,-0.042088139603667585,0.550442934070938,0.0,1.0,1.0,2.0,3.0,1,0.008000000000000009
2021-01-14 02:30:00+00:00,3.3943,-0.016915026923055576,0.016521716430277333,-0.0006727757710115467,18.843201426376428,0.04506740851701266,0.012764041713394627,40.625338658746806,6.5218490153713375,0.18213488590269394,1.252967512500041,0.035,-0.029079873898824434,0.27807693474127104,0.0,1.0,1.0,2.0,3.0,1,0.008000000000000009
2021-01-14 04:15:00+00:00,3.3832,-0.01579919288656073,0.012203728798326763,-0.0037882731534540914,21.835190419049688,0.019021863684282925,0.010707114202014721,41.0877444556551,1.033749833853939,0.2782150766553662,1.3029972817527635,0.005,-0.03218846062899037,0.4363570654925797,0.0,1.0,1.0,4.0,3.0,1,0.008000000000000009
2021-01-14 17:00:00+00:00,3.2983,-0.03866425523936878,0.007240209678907261,-0.03170398287547327,29.362268792512374,0.0924684542586751,0.015494572550020184,33.816351433358065,-12.346145746777978,-0.09220326997652213,1.7893932292484847,0.645,-0.03580089729598645,2.6561127543858327,0.0,1.0,1.0,17.0,3.0,0,-0.03299384284510609
2021-01-14 17:30:00+00:00,3.2937,-0.03745761934900371,0.004466142362942849,-0.03315876804665063,30.48425199437667,0.08852963818321766,0.01643150868962687,35.93641916339969,2.120067730041626,0.061655647790508285,1.8828679098798768,0.7,-0.04405554036398992,1.100629879099009,0.0,1.0,1.0,17.0,3.0,0,-0.03483907128771224
2021-01-14 18:00:00+00:00,3.2073,-0.05734285160381858,0.0006761546544515884,-0.056705469585378476,32.57880627823861,0.12387202625102522,0.017932136237961215,31.513751263100218,-4.422667900299473,0.02637737328279843,2.4387797592790523,0.725,-0.08496242945779939,1.1203325429322666,0.0,1.0,1.0,18.0,3.0,1,0.008000000000000009
2021-01-14 18:15:00+00:00,3.2159,-0.05340300485788796,-0.0009553065262780658,-0.05430729514510235,33.51526044218747,0.1467100674261799,0.01730267798194713,32.426506023411264,3.3882220116732498,0.09778189013649699,2.50555790813647,0.71,-0.07944114260820864,0.8337295601207508,0.0,1.0,1.0,18.0,3.0,1,0.008000000000000009
2021-01-14 18:30:00+00:00,3.2311,-0.04644415450282935,-0.0023576149488413467,-0.0486922720187285,33.33361223962124,0.136737143384729,0.017018732779453566,34.97833504203392,3.464583778933701,0.17265650263145346,2.4295074736640356,0.71,-0.08099158207477107,0.802174885519828,0.0,1.0,1.0,18.0,3.0,1,0.008000000000000009
2021-01-14 18:45:00+00:00,3.2961,-0.026391495631767126,-0.003136209201202167,-0.029444935581535492,31.640423290051526,0.08546852122986828,0.017778728383312268,43.44273367518268,11.016227651771416,0.32403198144443474,1.8639492216816957,0.735,-0.05513411821823043,2.8157681644687895,0.0,1.0,1.0,18.0,3.0,1,0.008000000000000009
2021-01-14 19:30:00+00:00,3.2623,-0.03248018464108182,-0.0063982106010954665,-0.038670580180481195,28.277301972985427,0.10454586209988335,0.017587929616925457,41.29844004648833,2.2503819683180097,0.3220741594479444,1.9049111287640186,0.73,-0.06754394036992735,0.2155774002525086,0.0,1.0,1.0,19.0,3.0,1,0.008000000000000009
2021-01-15 06:00:00+00:00,3.2538,-0.02417033583698891,-0.009408692737326363,-0.03335161731106706,18.96702099934498,0.046716615249008296,0.012359975188592356,36.41032443623316,-17.80699974702847,0.04989411118252639,1.822556768612077,0.435,-0.05257335996312798,0.9754740911342521,0.0,1.0,1.0,6.0,4.0,1,0.008000000000000009
2021-01-15 06:15:00+00:00,3.293,-0.012252692073352667,-0.009686717822109725,-0.021820721524786646,19.55015727833334,0.028293699010588393,0.012333544707755044,44.09707234240718,7.7934771299861865,0.24133894451446655,1.4321089918646102,0.43,-0.04412925955172197,0.44693863478312523,0.0,1.0,1.0,6.0,4.0,1,0.008000000000000009
2021-01-15 17:15:00+00:00,3.1504,-0.0431837296903923,-0.016912171419717348,-0.05936557047104307,31.089450324970024,0.04962258251820092,0.017200682712594815,36.98471723807398,-1.470912449116284,0.21663924904544915,1.8628224217806433,0.94,-0.05544781101961653,0.668226715915265,0.0,1.0,0.0,17.0,4.0,1,0.008000000000000009
2021-01-15 17:30:00+00:00,3.155,-0.03871626301253994,-0.017911476074143562,-0.05593427366805426,32.58423673699887,0.06157112526539296,0.016839868584265755,38.45349409267346,3.0326230887901247,0.26601853229879335,1.7939114061880312,0.925,-0.06161648177496049,0.9558567833728022,0.0,1.0,0.0,17.0,4.0,1,0.008000000000000009
2021-01-15 17:45:00+00:00,3.1556,-0.03707836548114263,-0.01885121015996416,-0.05523060358103382,33.97225269102565,0.016047337278106328,0.01630632186733019,38.54890625698715,1.5641890189131686,0.28986102289642823,1.785916812752711,0.9,-0.06921029281277725,0.6309625515206309,0.0,1.0,0.0,17.0,4.0,1,0.008000000000000009
2021-01-15 18:00:00+00:00,3.1708,-0.03111949338966591,-0.01960235264794541,-0.05011183075396164,34.17874269387734,0.017154772059520446,0.01613074734542572,41.08962876926221,2.6361346765887532,0.3485736778225355,1.610528010375578,0.895,-0.0646148024344864,0.8187839649465715,0.0,1.0,0.0,18.0,4.0,1,0.008000000000000009
2021-01-15 18:45:00+00:00,3.1608,-0.030343710925167078,-0.021988883840368123,-0.05166537043071606,35.25191584896315,0.06493881876866744,0.015213009760977505,41.282075166606795,0.5435274576065723,0.3816091719299685,1.4117727817070025,0.855,-0.04413439635535306,0.44304334715664895,0.0,1.0,0.0,18.0,4.0,1,0.008000000000000009
2021-01-16 14:30:00+00:00,3.3137,-0.02822259596875154,0.01468412722805934,-0.013952892930603311,27.007463214574415,0.010066942613316896,0.011950947142437501,31.647522385916815,-6.7794945438013485,-0.001371489648051475,2.0351643642205914,0.645,-0.04801279536469808,1.4382347111392288,0.0,1.0,1.0,14.0,5.0,1,0.008000000000000009
2021-01-16 15:00:00+00:00,3.3143,-0.025910395468008662,0.012744882346505726,-0.013495738063294072,29.366346718073473,0.026247265909800956,0.01136773617548489,32.18351465553798,0.5359922696211612,0.09600019388354072,1.955056068011621,0.46,-0.04845668768669103,1.5667501275400602,0.0,1.0,1.0,15.0,5.0,1,0.008000000000000009
2021-01-16 15:30:00+00:00,3.36,-0.010700342617049552,0.011146444657997412,0.00032683126414534414,29.764653648631825,0.05200306200561352,0.01241323322564872,44.69076226366267,12.507247608124693,0.3528890887699866,1.2712085783510962,0.73,-0.029196428571428595,2.8941576110370915,0.0,1.0,1.0,15.0,5.0,1,0.008000000000000009
2021-01-17 08:15:00+00:00,3.3744,-0.036416920740458214,0.020705418773871553,-0.01646552956097269,19.26269288250706,0.026438947304443024,0.020569289338247067,37.17110255165596,-0.19372862789196432,0.13158536791017483,1.9410258583883482,0.88,-0.11410868340695503,1.1628105324968077,0.0,1.0,0.0,8.0,6.0,1,0.008000000000000009
2021-01-17 08:45:00+00:00,3.3698,-0.03509464415764796,0.01794121785329894,-0.01778306696066545,20.813634381848914,0.0394632991318074,0.019527372720955342,37.74783615111521,0.5767335994592457,0.19392878259460145,1.9768968824370876,0.83,-0.0714540270848183,0.31390453020092174,0.0,1.0,0.0,8.0,6.0,1,0.008000000000000009
2021-01-17 09:00:00+00:00,3.4317,-0.016962979678756263,0.01723710383913213,-1.826848176800233e-05,20.35733375587423,0.02044953198592977,0.019235632452337423,44.952559763412715,9.44411668417542,0.3338240859506872,1.392081854915482,0.81,-0.0385636358332603,0.6887705235616101,0.0,1.0,0.0,9.0,6.0,1,0.008000000000000009
2021-01-17 10:00:00+00:00,3.3704,-0.028751605812451286,0.012966152350903926,-0.01615825116284464,20.910172348103117,0.041989015531801906,0.019519151959355944,41.32377345502526,2.2629010218371945,0.25574318776818405,1.1097938590576348,0.82,-0.04625152045569181,0.9968098704882767,0.0,1.0,0.0,10.0,6.0,1,0.008000000000000009
2021-01-18 01:30:00+00:00,3.722,-0.008305694464837421,0.05324435444754938,0.04449642864269299,25.30621006768469,0.06722329265681865,0.01978946731906055,42.331569554747176,4.602539843525918,0.10099294141607458,1.1727231161179266,0.74,-0.02744761342598805,0.6426349418620253,0.0,1.0,0.0,1.0,0.0,1,0.008000000000000009
2021-01-18 01:45:00+00:00,3.7391,-0.005194581271793508,0.052523092819865225,0.047055676073773034,25.85148398873062,0.060687722324027187,0.019170779014433186,43.55741210423692,7.143452849224133,0.1758778327111124,1.1308593127304158,0.67,-0.03135366506153022,0.9879360077441174,0.0,1.0,0.0,1.0,0.0,1,0.008000000000000009
2021-01-18 20:45:00+00:00,3.8243,-0.02194114191680907,0.041483633631986816,0.018632293422433444,21.88835266946224,0.028165357907716196,0.011805720424435106,35.776870309638866,0.3579256623296203,0.0866454829089192,1.3769531534214292,0.02,-0.027325262139476458,0.46155363756109236,0.0,1.0,0.0,20.0,0.0,1,0.008000000000000009
2021-01-18 21:00:00+00:00,3.8475,-0.013028042098784387,0.04064671608760029,0.027089126860449397,21.886101375575393,0.011849029800148573,0.011628499873131429,42.46157569655381,8.42021676911456,0.2676275843515399,1.045717531410581,0.02,-0.02112986440590084,1.982976552001585,0.0,1.0,0.0,21.0,0.0,0,-0.02531502890742321
2021-01-18 22:00:00+00:00,3.7864,-0.027321500384814068,0.036041684898844295,0.007735471606197031,24.32431698696974,0.010220513326103357,0.011197258528825188,33.78678642888421,-3.5235452778221017,0.036948964016573674,1.3514620310921088,0.01,-0.0342805831396577,1.9294432677523472,0.0,1.0,0.0,22.0,0.0,1,0.008000000000000009
2021-01-18 22:15:00+00:00,3.7879,-0.02578354801892968,0.034867376803969785,0.008184824100920807,25.249659807936137,0.050545094152626334,0.010921778059641984,34.26100112454313,0.7861403329360712,0.10183692201888858,1.3535161794020845,0.005,-0.03296906345686828,0.9200155260663708,0.0,1.0,0.0,22.0,0.0,1,0.008000000000000009
2021-01-18 22:30:00+00:00,3.8075,-0.020045010885826886,0.033884613021186505,0.013160384698487793,25.61988514084653,0.035642140582737125,0.01065141956716117,38.792976279568876,5.006189850684663,0.2329101034374111,1.1872264167938382,0.005,-0.02894211576846315,0.9077953218192559,0.0,1.0,0.0,22.0,0.0,1,0.008000000000000009
2021-01-18 22:45:00+00:00,3.8156,-0.01840728786568635,0.03296358230181351,0.013949524287613535,25.30553344309772,0.028455424422805627,0.010310718069230054,39.610271595215266,5.349270470672138,0.275231055103667,1.1496407524656649,0.005,-0.018892183359135173,1.224736340518725,0.0,1.0,0.0,22.0,0.0,1,0.008000000000000009
2021-01-18 23:45:00+00:00,3.7873,-0.021388129811040213,0.02911238299254415,0.007101593754950564,26.864770056215935,0.014014434867913966,0.010485874602204875,38.62692886728716,-2.5903463490485663,0.24211148751438974,1.0821642423844695,0.02,-0.030447871553818517,0.43324968590474516,0.0,1.0,1.0,23.0,0.0,1,0.008000000000000009
2021-01-19 06:45:00+00:00,3.8349,-0.010159930259185157,0.023549375129087613,0.013150184860943659,23.20310118240507,0.0012160826936232017,0.014322629651778319,44.35241432691757,-5.696146451974975,0.21829569732511647,1.0731816422271767,0.27,-0.011359787394804742,0.7467046273484819,0.0,1.0,0.0,6.0,1.0,1,0.008000000000000009
2021-01-19 07:45:00+00:00,3.8123,-0.01414771053264774,0.020587792176326003,0.006148811519461228,23.41789965409465,0.08010335917312657,0.013024280590904533,42.39305247155911,1.823041483558491,0.1883578457028104,1.4226912023557463,0.22,-0.039005324869501305,0.5647509206188193,0.0,1.0,1.0,7.0,1.0,1,0.008000000000000009
2021-01-19 15:00:00+00:00,3.8015,-0.01632577330549634,0.014381738915083986,-0.0021788273996787844,28.040000894393398,0.10460159580282015,0.007189640345815168,34.20429036122516,-1.944810442410656,0.1085891513358663,1.7109698385254308,0.005,-0.025937130080231553,2.073818509114441,0.0,1.0,1.0,15.0,1.0,1,0.008000000000000009
2021-01-19 15:15:00+00:00,3.804,-0.015123068379820803,0.013771868383815722,-0.0015594729032913923,29.250398506834433,0.10538692917692119,0.0068204057421903845,35.08754893696995,1.4299341577703757,0.15332615253911,1.6627993456671604,0.005,-0.026657552973342432,0.5527982589473247,0.0,1.0,1.0,15.0,1.0,1,0.008000000000000009
2021-01-19 15:30:00+00:00,3.8171,-0.011226567345010374,0.013288068193510583,0.0019123214560405888,29.427924448854718,0.09548941726971004,0.006679808749871238,40.095480281244306,5.891189920019144,0.2645104986682715,1.441933792311962,0.005,-0.021822849807445425,0.778684192998718,0.0,1.0,1.0,15.0,1.0,1,0.008000000000000009
2021-01-19 19:00:00+00:00,3.7146,-0.029135628454812323,0.005145412503851032,-0.02414013077792032,20.453449566003275,0.08929174642495245,0.009530634111581086,28.94993104110958,-6.0099744189083,-0.08083005463626347,1.3681970465876896,0.16,-0.023394174339094378,0.5563793122665353,0.0,1.0,1.0,19.0,1.0,0,-0.021061268223162233
2021-01-19 19:45:00+00:00,3.6316,-0.04592896738400165,0.0007517009962649812,-0.04521179123827668,26.32941988885598,0.14568191534843958,0.010898010407460551,24.39054974225641,1.4762817671690982,-0.024342987247383683,2.2487105934252964,0.285,-0.056233640997382546,1.0394861821715113,0.0,1.0,1.0,19.0,1.0,1,0.008000000000000009
2021-01-19 20:00:00+00:00,3.6561,-0.03772035141885688,-0.00040398924302120776,-0.03810910204566187,27.031516818659057,0.1313525779724525,0.011260318733910245,30.935789097577427,11.947790963867007,0.12358647054414391,1.9549053958587435,0.32,-0.04497824956909526,0.9172670298555987,0.0,1.0,0.0,20.0,1.0,1,0.008000000000000009
2021-01-19 20:30:00+00:00,3.67,-0.031052099220707063,-0.002580288340845449,-0.033552264191974546,27.588117424257916,0.07885824866956959,0.011414569012316992,36.73917121229926,5.803382114721835,0.24970499665471552,1.7508415728438471,0.335,-0.03403640723784615,0.5582014784445569,0.0,1.0,0.0,20.0,1.0,1,0.008000000000000009
2021-01-19 20:45:00+00:00,3.6763,-0.028166975798411542,-0.0034104605831134505,-0.031481374020818964,27.333285937603346,0.07961269499731059,0.010925770316793272,38.19318183390158,9.288879386200058,0.29454119419775926,1.6763375906184212,0.295,-0.037238527867693126,0.2930738405534212,0.0,1.0,0.0,20.0,1.0,1,0.008000000000000009
2021-01-19 21:00:00+00:00,3.7175,-0.01597368907853769,-0.003861875345427812,-0.019773876027937565,25.745877485298365,0.07331942884646236,0.011089925545375431,46.78454025851609,10.045369046216827,0.46318333502286807,1.1963786803762184,0.31,-0.02293010752688164,0.7866636699826599,0.0,1.0,1.0,21.0,1.0,0,-0.024194766928740563
2021-01-20 04:45:00+00:00,3.5924,-0.02459753859869429,-0.019670907404661153,-0.043784590099197995,22.401705924306917,0.17661790653992857,0.01120267263828751,39.859946208458666,3.3569297148087074,0.24998371707262598,1.3398894438548834,0.395,-0.03490411111420392,0.42841617289921013,0.0,1.0,0.0,4.0,2.0,0,-0.024407216338701465
2021-01-20 05:15:00+00:00,3.6048,-0.02001994713950317,-0.020601093615045696,-0.040208607949359765,23.64185672122506,0.19159527668441784,0.010536257746164535,42.49427518621016,2.634328977751494,0.331534725247371,1.293453932960503,0.27,-0.025755599345008463,0.38326899471573495,0.0,1.0,0.0,5.0,2.0,0,-0.023062577832448583
2021-01-20 05:45:00+00:00,3.5993,-0.017969964825154228,-0.021507054122598568,-0.03909053794167694,24.834997957198393,0.15489177994282716,0.010414407621663216,44.46095253770818,1.9666773514980207,0.3837703924879112,1.1057365124191607,0.25,-0.02768991731868379,0.42136610854835954,0.0,1.0,0.0,5.0,2.0,0,-0.022857171088822126
2021-01-21 02:00:00+00:00,3.5765,-0.016006441761158396,-0.010239482008349787,-0.026082026097077105,22.183270899972417,0.04574814498478621,0.012791968882592257,37.16749266663001,-2.4101102883634766,0.07148165068258819,1.4643600620629291,0.855,-0.030702860184329193,0.6645023336695641,0.0,1.0,0.0,2.0,3.0,0,-0.027535295020377326
2021-01-21 03:00:00+00:00,3.5365,-0.021679617080202718,-0.012444792947689631,-0.03385461168214399,28.09392287716721,0.05765260204351719,0.012680757425669213,35.043695851755814,3.217962577638744,0.15608994534583512,1.7660324617582686,0.83,-0.047674254206135906,0.4806085468161241,0.0,1.0,0.0,3.0,3.0,1,0.008000000000000009
2021-01-21 03:15:00+00:00,3.5385,-0.02034131569919695,-0.012936632228317091,-0.0330147998072734,29.6962540774055,0.049096433711818176,0.012368210859355902,35.52508815313543,2.1590954596427565,0.19665071296297276,1.7557804236373205,0.8,-0.055590097219082035,0.5077936654987801,0.0,1.0,0.0,3.0,3.0,1,0.008000000000000009
2021-01-21 03:45:00+00:00,3.5268,-0.020927830439932404,-0.013992068115142864,-0.034627074926057655,33.02634049021841,0.008144495539919307,0.0121419342436577,34.77481543139821,-0.7502727217372183,0.22932138952352368,1.7294753171453776,0.765,-0.052861189801699814,0.4065182788185044,0.0,1.0,0.0,3.0,3.0,1,0.008000000000000009
2021-01-21 04:00:00+00:00,3.5496,-0.014786434085201305,-0.014300816746151468,-0.028875792747171225,33.90622489288387,0.008591541488831145,0.012024011316729415,40.25036294430534,6.3758668417825675,0.31910811316700066,1.4799926663647773,0.745,-0.0367042253521127,0.4124462757032255,0.0,1.0,0.0,4.0,3.0,1,0.008000000000000009
2021-01-21 04:45:00+00:00,3.5175,-0.018493536047028303,-0.015386552759419914,-0.033595537038352385,35.57346345201926,0.03452413416962083,0.011304157185342166,38.711397823563935,-5.238092964874639,0.2723054506975746,1.1322784277632754,0.59,-0.029721765739219193,1.7612100762200298,0.0,1.0,0.0,4.0,3.0,1,0.008000000000000009
2021-01-24 12:45:00+00:00,3.6318,-0.009170468183859803,0.03916875442663237,0.02963909042650159,35.27252705052057,0.08744742085454973,0.00896028022927251,35.808903397642794,-2.1824847722117298,-0.05425631167246678,1.9926991884122576,0.35,-0.02822991544796057,0.6686016209246962,0.0,1.0,0.0,12.0,6.0,1,0.008000000000000009
2021-01-24 13:15:00+00:00,3.6499,-0.0034852946256908046,0.03792007744934356,0.034302620181512644,34.757193509950085,0.09696376101860935,0.00898927974616546,41.323211312336845,5.514307914694051,0.1591316751914083,1.869020530249375,0.365,-0.02627685225778164,1.6453772826383921,0.0,1.0,0.0,13.0,6.0,0,-0.01997708176202395
2021-01-24 15:00:00+00:00,3.5896,-0.01672069439540047,0.03302944181549017,0.01575647221744214,34.903485666055154,0.07231091526403244,0.009535652602883016,35.55832716150006,2.8488251074802804,0.17825677249642666,2.1637462779198895,0.49,-0.05077428698752232,0.795971573076503,0.0,1.0,0.0,15.0,6.0,1,0.008000000000000009
2021-01-24 15:15:00+00:00,3.6049,-0.013467455144591245,0.03227129737374956,0.018369229979319668,35.33408153427099,0.07244492596605279,0.009185315754839584,38.069715774338775,6.1906434323592805,0.24216334015765859,2.0886517118076235,0.435,-0.04635724800711053,0.2984979550717986,0.0,1.0,0.0,15.0,6.0,1,0.008000000000000009
